3496,6/12/2009 6:16:23 AM,13,51.4969329256564,9.38788091763854,198,0,230,567329767,F,0.12087996705192522,0.004183348010906205
3496,6/12/2009 6:16:28 AM,13,51.4969306625426,9.38787815161049,197,0,235,567329767,T,0.12061719184289117,0.004354278191045466
3496,6/12/2009 6:16:33 AM,13,51.4969599992037,9.38792869448662,196,7,43,567329767,F,0.1249995621456914,0.002509878398094109
3496,6/12/2009 6:16:38 AM,13,51.4971158187836,9.38802047632635,197,18,359,567329767,F,0.13757203660038703,0.011846806832997724
3496,6/12/2009 6:16:44 AM,13,51.4972617477179,9.38775703310966,202,15,270,567329767,T,0.13012757532793776,0.033946550181395106
3496,6/12/2009 6:16:49 AM,13,51.4971753302962,9.38742351718247,200,15,231,567329767,T,0.10590858520395968,0.03318190018672554
3496,6/12/2009 6:16:54 AM,13,51.4969498571008,9.3873564619571,199,19,176,567329767,T,0.0881939392223785,0.010879652862932283
3496,6/12/2009 6:17:00 AM,13,51.4967702329159,9.38704147003591,198,24,252,567329767,T,0.06005043315978112,0.0002736404538364858
3496,6/12/2009 6:17:05 AM,13,51.4966841507703,9.38654559664428,199,24,254,567329767,T,0.02474094414295225,0.003102625402289372
3496,6/12/2009 6:17:10 AM,13,51.4966936223209,9.38618022948503,200,6,251,62007637,T,0.013097877414027513,0.00024202552289086596
3496,6/12/2009 6:17:15 AM,13,51.4966355357319,9.38613329082727,199,7,248,62007637,T,0.009105675665574428,0.00502199860574832
3496,6/12/2009 6:17:21 AM,13,51.4964812248945,9.3857971765101,201,22,239,62007648,T,0.06501640124731185,0.0003927181600144776
3496,6/12/2009 6:17:26 AM,13,51.4963823184371,9.385239277035,205,26,247,62007648,T,0.025011786153639946,0.0021468748855920754
3496,6/12/2009 6:17:31 AM,13,51.4963205438107,9.38492327928543,208,13,305,78670326,T,0.003530369120307947,0.0019884312522910484
3496,6/12/2009 6:17:35 AM,13,51.4965076278895,9.38486502505839,207,26,345,78670326,F,0.024417271968173372,0.004226625094447832
3496,6/12/2009 6:17:41 AM,13,51.4969243761152,9.38465313054621,208,31,343,78670326,F,0.0727797933730652,0.003375913813677057
3496,6/12/2009 6:17:46 AM,13,51.497267531231,9.38445162959397,211,27,340,78670326,F,0.11327951997153093,0.0007549123725359742
3496,6/12/2009 6:17:51 AM,13,51.4975834451616,9.38428876921535,210,24,344,78670326,F,0.15017410025295502,4.87601293453431e-05
3496,6/12/2009 6:17:56 AM,13,51.4977281168103,9.38423856161535,211,5,342,78670326,F,0.16659236350827136,0.0013153256373331969
3496,6/12/2009 6:18:01 AM,13,51.4977094251662,9.38424132764339,211,2,134,78670326,T,0.16454293209693102,0.0008746649224671612
3496,6/12/2009 6:18:06 AM,13,51.4976858720183,9.38425892964005,209,1,162,78670326,T,0.1616865700315179,0.0013225881491799006
3496,6/12/2009 6:18:11 AM,13,51.4976861234754,9.38426261767745,207,0,172,78670326,T,0.1616424170618576,0.0015932518320719115
4552,6/13/2009 11:47:18 AM,13,53.0649776291102,8.7916564475745,42,23,44,51881856,T,0.050058040142705575,0.004421995788022946
4552,6/13/2009 11:47:23 AM,13,53.0652430839837,8.79210613667965,42,31,45,51881767,F,0.04868376178925444,0.015093338098630008
4552,6/13/2009 11:47:28 AM,13,53.0655488558114,8.79261458292603,42,40,44,51881767,F,0.09583620151230007,0.015467612532967722
4552,6/13/2009 11:47:33 AM,13,53.0658806953579,8.79314633086324,42,0,360,51881767,F,0.14666016063500006,0.01481819804558962
4552,6/13/2009 11:47:38 AM,13,53.0661107786,8.79338429309428,42,4,35,51881767,F,0.17557017289103155,0.007483389591677455
4552,6/13/2009 11:47:43 AM,13,53.0661121197045,8.79340943880379,41,1,322,51881767,F,0.1769002019850962,0.008691832519734356
4552,6/13/2009 11:47:48 AM,13,53.0661043245345,8.79342829808593,41,0,153,51881767,F,0.17724017396640784,0.010358086803852187
4552,6/13/2009 11:47:53 AM,13,53.0661084316671,8.79343114793301,42,0,313,51881767,F,0.17768898867193456,0.010153537072526309
4552,6/13/2009 11:47:58 AM,13,53.0661118682474,8.79342947155237,41,0,310,51881767,F,0.17786476145321065,0.009768522879760575
4552,6/13/2009 11:48:03 AM,13,53.0661351699382,8.79340591840446,41,1,152,51881767,F,0.17848403916909947,0.006516166770817502
4552,6/13/2009 11:48:08 AM,13,53.0661274585873,8.79342058673501,41,1,320,51881767,F,0.17860870434841125,0.007954476874063672
4552,6/13/2009 11:48:13 AM,13,53.0661871377379,8.79351647570729,41,16,39,51881767,F,0.18782463822161882,0.007851252133148962
4552,6/13/2009 11:48:18 AM,13,53.0666204821318,8.79361814819276,42,57,359,51881765,F,0.026213700972874617,0.0162868567902382
4552,6/13/2009 11:48:24 AM,13,53.0670945625752,8.7941637262702,42,41,40,51881771,F,0.0825378935053778,0.030791873103873765
4552,6/13/2009 11:48:29 AM,13,53.0673750210553,8.79479044117033,42,29,47,51881768,F,0.13158958009111485,0.021785067299910196
4552,6/13/2009 11:48:34 AM,13,53.0673813913018,8.79505782388151,41,1,19,51881768,F,0.1428139527830479,0.007569416021192567
4552,6/13/2009 11:48:39 AM,13,53.0673030205071,8.79521607421339,41,10,44,51881768,F,0.14346046284777458,0.007675421707873188
4552,6/13/2009 11:48:44 AM,13,53.0675446707755,8.79552595317364,43,27,42,51881768,F,0.177168925448589,0.004667396148565478
4552,6/13/2009 11:48:49 AM,13,53.0678917653859,8.7960544321686,45,43,40,51881825,F,0.04354319829986408,0.004208426964258415
4552,6/13/2009 11:48:55 AM,13,53.0683772452176,8.79675457254052,45,0,360,51881825,F,0.11478747626363749,0.0012530981885969738
4552,6/13/2009 11:49:01 AM,13,53.06889901869,8.79764372482896,45,49,48,51881938,F,0.05794825832484398,0.002883140359754999
4552,6/13/2009 11:49:06 AM,13,53.0692228954285,8.79844042472541,46,37,64,811768915,F,0.038414254731217665,0.0011734441540660093
4552,6/13/2009 11:49:11 AM,13,53.0692765396088,8.798737982288,47,3,70,811768917,T,0.024200123959900684,0.002069119106640321
4552,6/13/2009 11:49:16 AM,13,53.0692778807133,8.79874393343925,47,0,144,811768917,T,0.023986870830708492,0.0016498579782662675
4552,6/13/2009 11:49:21 AM,13,53.0692763719708,8.79875105805695,46,0,205,811768917,T,0.02351411205733989,0.0014248770744866898
4552,6/13/2009 11:49:26 AM,13,53.0692756175995,8.79875374026597,46,0,209,811768917,T,0.02332306759166226,0.0013567524875561436
4552,6/13/2009 11:49:31 AM,13,53.0692748632282,8.79875466227531,46,0,200,811768917,T,0.023221813857941743,0.0013773596277726764
4552,6/13/2009 11:49:36 AM,13,53.0692741926759,8.79875499755144,46,0,185,811768917,T,0.023156567507771682,0.0014200900491724718
4552,6/13/2009 11:49:41 AM,13,53.0692740250379,8.79875558428466,46,0,199,811768917,T,0.02311457143945732,0.0014054207268026752
4552,6/13/2009 11:49:46 AM,13,53.0692740250379,8.79875608719885,46,0,177,811768917,T,0.023088895074797975,0.0013800688054322829
4552,6/13/2009 11:49:51 AM,13,53.069274276495,8.79875633865595,46,0,196,811768917,F,0.02309414322280194,0.0013450309566478086
4552,6/13/2009 11:49:56 AM,13,53.069274360314,8.79875642247498,46,0,190,811768917,F,0.023095902582389107,0.00133335167724883
4552,6/13/2009 11:50:01 AM,13,53.0692790541798,8.79877863451838,46,4,74,811768917,T,0.022343281199781486,0.00020378009005029006
4552,6/13/2009 11:50:06 AM,13,53.0693543236703,8.7991700693965,49,22,71,778526449,F,0.02586564611049176,0.004252773367801417
4552,6/13/2009 11:50:11 AM,13,53.0695726722479,8.79954071715474,49,26,26,51881935,T,0.013897861051026271,0.011374945435569172
4552,6/13/2009 11:50:16 AM,13,53.0699583236128,8.79976945929229,49,42,11,51881935,F,0.054670103516161486,0.00341790520839284
4552,6/13/2009 11:50:21 AM,13,53.0704120360315,8.8001421187073,49,40,40,67948522,F,0.04501347067682842,0.004251421410631375
